scenario,Cohens_k_lb,Cohens_k_med,Cohens_k_ub,num_datapoints,Model,Readout Train Data,Readout Type,Encoder Type,Dynamics Type,Encoder Pre-training Task,Encoder Pre-training Dataset,Encoder Pre-training Seed,Encoder Training Task,Encoder Training Dataset,Encoder Training Seed,Dynamics Training Task,Dynamics Training Dataset,Dynamics Training Seed,ModelID,Model Kind,Visual encoder architecture,Dynamics model architecture,ObjectCentric,Supervised,SelfSupervisedLossSelfSupervisedLoss,Encoder Training Dataset Type,Dynamics Training Dataset Type,Readout Train Data Type
linking,-0.16501798857506567,0.01770072577525994,0.13913969919912203,88,RPIN,linking,C,R-CNN,Interaction Network,,,,L2 on 2D position,linking,1.0,L2 on 2D position,linking,1,RPIN_R-CNN_1.0_L2 on 2D position_linking_L2 on 2D position_1_linking_readout_C_linking_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_1.0_L2 on 2D position_same_L2 on 2D position_1_same,Neither,Neither,,True,NA,same,same,same
linking,-0.16501798857506567,0.01770072577525994,0.13913969919912203,88,RPIN,linking,D,R-CNN,Interaction Network,,,,L2 on 2D position,linking,1.0,L2 on 2D position,linking,1,RPIN_R-CNN_1.0_L2 on 2D position_linking_L2 on 2D position_1_linking_readout_D_linking_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_1.0_L2 on 2D position_same_L2 on 2D position_1_same,Neither,Neither,,True,NA,same,same,same
linking,-0.0243333333333333,0.16666666666666669,0.3820000000000001,88,RPIN,linking,A,R-CNN,Interaction Network,,,,L2 on 2D position,linking,2.0,L2 on 2D position,linking,2,RPIN_R-CNN_2.0_L2 on 2D position_linking_L2 on 2D position_2_linking_readout_A_linking_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_2.0_L2 on 2D position_same_L2 on 2D position_2_same,Neither,Neither,,True,NA,same,same,same
linking,-0.005606177492651071,0.1629863648348338,0.34128430649202646,88,RPIN,linking,B,R-CNN,Interaction Network,,,,L2 on 2D position,linking,2.0,L2 on 2D position,linking,2,RPIN_R-CNN_2.0_L2 on 2D position_linking_L2 on 2D position_2_linking_readout_B_linking_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_2.0_L2 on 2D position_same_L2 on 2D position_2_same,Neither,Neither,,True,NA,same,same,same
linking,-0.0789508785774963,0.08153175081180486,0.2533608559865918,88,RPIN,linking,C,R-CNN,Interaction Network,,,,L2 on 2D position,linking,2.0,L2 on 2D position,linking,2,RPIN_R-CNN_2.0_L2 on 2D position_linking_L2 on 2D position_2_linking_readout_C_linking_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_2.0_L2 on 2D position_same_L2 on 2D position_2_same,Neither,Neither,,True,NA,same,same,same
linking,-0.0789508785774963,0.08153175081180486,0.2533608559865918,88,RPIN,linking,D,R-CNN,Interaction Network,,,,L2 on 2D position,linking,2.0,L2 on 2D position,linking,2,RPIN_R-CNN_2.0_L2 on 2D position_linking_L2 on 2D position_2_linking_readout_D_linking_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_2.0_L2 on 2D position_same_L2 on 2D position_2_same,Neither,Neither,,True,NA,same,same,same
linking,-0.077681717295282,0.05850228798557061,0.18430531419649276,88,SVG,linking,A,VGG,LSTM,,,,VAE,no_linking,1.0,VAE,no_linking,1,SVG_VGG_1.0_VAE_no_linking_VAE_1_no_linking_readout_A_linking_per_example_svg.csv,SVG_VGG_1.0_VAE_all_but_this_VAE_1_same,ConvNet,Neither,False,False,NA,all_but_this,all_but_this,same
linking,-0.04153570794840992,0.08691170854136387,0.18358615219729946,88,SVG,linking,B,VGG,LSTM,,,,VAE,no_linking,1.0,VAE,no_linking,1,SVG_VGG_1.0_VAE_no_linking_VAE_1_no_linking_readout_B_linking_per_example_svg.csv,SVG_VGG_1.0_VAE_all_but_this_VAE_1_same,ConvNet,Neither,False,False,NA,all_but_this,all_but_this,same
linking,-0.07946598230703335,0.05232055632679938,0.17506170094160112,88,SVG,linking,C,VGG,LSTM,,,,VAE,no_linking,1.0,VAE,no_linking,1,SVG_VGG_1.0_VAE_no_linking_VAE_1_no_linking_readout_C_linking_per_example_svg.csv,SVG_VGG_1.0_VAE_all_but_this_VAE_1_same,ConvNet,Neither,False,False,NA,all_but_this,all_but_this,same
linking,-0.07946598230703335,0.05232055632679938,0.17506170094160112,88,SVG,linking,D,VGG,LSTM,,,,VAE,no_linking,1.0,VAE,no_linking,1,SVG_VGG_1.0_VAE_no_linking_VAE_1_no_linking_readout_D_linking_per_example_svg.csv,SVG_VGG_1.0_VAE_all_but_this_VAE_1_same,ConvNet,Neither,False,False,NA,all_but_this,all_but_this,same
linking,0.009418697097175579,0.18181943325662964,0.30053905568653944,88,SVG,linking,A,VGG,LSTM,,,,VAE,all,1.0,VAE,all,1,SVG_VGG_1.0_VAE_all_VAE_1_all_readout_A_linking_per_example_svg.csv,SVG_VGG_1.0_VAE_all_VAE_1_same,ConvNet,Neither,False,False,NA,all,all,same
linking,-0.07514211854647036,0.05463869463869464,0.1640456478540175,88,SVG,linking,B,VGG,LSTM,,,,VAE,all,1.0,VAE,all,1,SVG_VGG_1.0_VAE_all_VAE_1_all_readout_B_linking_per_example_svg.csv,SVG_VGG_1.0_VAE_all_VAE_1_same,ConvNet,Neither,False,False,NA,all,all,same
linking,-0.05425069461892704,0.13165708340446203,0.23665175963421814,88,SVG,linking,C,VGG,LSTM,,,,VAE,all,1.0,VAE,all,1,SVG_VGG_1.0_VAE_all_VAE_1_all_readout_C_linking_per_example_svg.csv,SVG_VGG_1.0_VAE_all_VAE_1_same,ConvNet,Neither,False,False,NA,all,all,same
linking,-0.05425069461892704,0.13165708340446203,0.23665175963421814,88,SVG,linking,D,VGG,LSTM,,,,VAE,all,1.0,VAE,all,1,SVG_VGG_1.0_VAE_all_VAE_1_all_readout_D_linking_per_example_svg.csv,SVG_VGG_1.0_VAE_all_VAE_1_same,ConvNet,Neither,False,False,NA,all,all,same
linking,-0.05288881131087434,0.03358759357276392,0.12636684303350962,88,SVG,linking,A,VGG,LSTM,,,,VAE,linking,1.0,VAE,linking,1,SVG_VGG_1.0_VAE_linking_VAE_1_linking_readout_A_linking_per_example_svg.csv,SVG_VGG_1.0_VAE_same_VAE_1_same,ConvNet,Neither,False,False,NA,same,same,same
linking,-0.05314508353893296,0.05054705797509562,0.14611546948725443,88,SVG,linking,B,VGG,LSTM,,,,VAE,linking,1.0,VAE,linking,1,SVG_VGG_1.0_VAE_linking_VAE_1_linking_readout_B_linking_per_example_svg.csv,SVG_VGG_1.0_VAE_same_VAE_1_same,ConvNet,Neither,False,False,NA,same,same,same
linking,0.009260302612020682,0.11137263982020279,0.2226562298830448,88,SVG,linking,C,VGG,LSTM,,,,VAE,linking,1.0,VAE,linking,1,SVG_VGG_1.0_VAE_linking_VAE_1_linking_readout_C_linking_per_example_svg.csv,SVG_VGG_1.0_VAE_same_VAE_1_same,ConvNet,Neither,False,False,NA,same,same,same
linking,0.009260302612020682,0.11137263982020279,0.2226562298830448,88,SVG,linking,D,VGG,LSTM,,,,VAE,linking,1.0,VAE,linking,1,SVG_VGG_1.0_VAE_linking_VAE_1_linking_readout_D_linking_per_example_svg.csv,SVG_VGG_1.0_VAE_same_VAE_1_same,ConvNet,Neither,False,False,NA,same,same,same
linking,-0.043169839754081674,0.10556137747997368,0.2566116823091072,88,VGGFrozenLSTM,linking,A,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,no_linking,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_no_linking_readout_A_linking_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,all_but_this,same
linking,-0.07132047298115345,0.05468003020252654,0.1270075686637131,88,VGGFrozenLSTM,linking,B,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,no_linking,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_no_linking_readout_B_linking_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,all_but_this,same
linking,-0.09437689793458344,0.024597101549410194,0.10447761194029848,88,VGGFrozenLSTM,linking,C,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,no_linking,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_no_linking_readout_C_linking_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,all_but_this,same
linking,-0.018270868824531432,0.12881568765288975,0.27406749106695305,88,VGGFrozenLSTM,linking,A,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,all,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_all_readout_A_linking_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,all,same
linking,-0.06641478763411048,0.06461211752390189,0.17304098793148623,88,VGGFrozenLSTM,linking,B,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,all,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_all_readout_B_linking_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,all,same
linking,-0.12441070185326401,0.014693171996542853,0.1236936010570871,88,VGGFrozenLSTM,linking,C,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,all,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_all_readout_C_linking_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,all,same
linking,0.09569729536582146,0.23148719822072794,0.3630532105383074,88,VGGFrozenLSTM,linking,A,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,linking,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_linking_readout_A_linking_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,same,same
linking,0.01768418269364584,0.14913333754554448,0.3015575176563313,88,VGGFrozenLSTM,linking,B,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,linking,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_linking_readout_B_linking_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,same,same
linking,0.021805522570046375,0.1516110206995856,0.3025708880484006,88,VGGFrozenLSTM,linking,C,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,linking,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_linking_readout_C_linking_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,same,same
linking,-0.0682429966237795,0.09236516078846718,0.27026511013792665,88,CSWM,linking,A,CSWM encoder,CSWM dynamics,,,,Contrastive,no_linking,0.0,Contrastive,no_linking,0,CSWM_CSWM encoder_0.0_Contrastive_no_linking_Contrastive_0_no_linking_readout_A_linking_CSWM_results.csv,CSWM_CSWM encoder_0.0_Contrastive_all_but_this_Contrastive_0_same,Neither,Neither,True,False,NA,all_but_this,all_but_this,same
linking,-0.11789474156424347,0.031485765972297575,0.18012530204158406,88,CSWM,linking,B,CSWM encoder,CSWM dynamics,,,,Contrastive,no_linking,0.0,Contrastive,no_linking,0,CSWM_CSWM encoder_0.0_Contrastive_no_linking_Contrastive_0_no_linking_readout_B_linking_CSWM_results.csv,CSWM_CSWM encoder_0.0_Contrastive_all_but_this_Contrastive_0_same,Neither,Neither,True,False,NA,all_but_this,all_but_this,same
linking,-0.01321521259099441,0.1220289778475756,0.22770989097855804,88,CSWM,linking,C,CSWM encoder,CSWM dynamics,,,,Contrastive,no_linking,0.0,Contrastive,no_linking,0,CSWM_CSWM encoder_0.0_Contrastive_no_linking_Contrastive_0_no_linking_readout_C_linking_CSWM_results.csv,CSWM_CSWM encoder_0.0_Contrastive_all_but_this_Contrastive_0_same,Neither,Neither,True,False,NA,all_but_this,all_but_this,same
